,Date,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,CodeSum,Depth,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,ResultDir,ResultSpeed,PrecipTotal_14
1781,6/7/09,T081,41.821582,-87.627796,1,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1782,6/7/09,T082,41.803423,-87.642984,6,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1783,6/7/09,T083,41.754292,-87.590773,6,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1784,6/7/09,T089,41.723195,-87.64997,3,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1785,6/7/09,T090,41.868077,-87.666901,15,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1786,6/7/09,T094,41.720848,-87.666014,9,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1787,6/7/09,T095,41.704336,-87.703736,22,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1788,6/7/09,T102,41.750498,-87.605294,9,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1789,6/7/09,T114,41.798697,-87.736812,4,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1790,6/7/09,T115,41.673408,-87.599862,20,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1791,6/7/09,T128,41.704572,-87.565666,4,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1792,6/7/09,T135,41.662014,-87.724608,12,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1793,6/7/09,T138,41.726465,-87.585413,4,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1794,6/7/09,T144,41.94016,-87.794896,30,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1795,6/7/09,T145,41.878114,-87.629798,1,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1796,6/7/09,T147,41.932094,-87.700117,4,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1797,6/7/09,T148,42.01743,-87.687769,10,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1798,6/7/09,T151,41.916265,-87.800515,3,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1799,6/7/09,T152,41.846075,-87.716277,5,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1800,6/7/09,T155,41.776156,-87.778927,5,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1801,6/7/09,T158,41.682587,-87.707973,11,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1802,6/7/09,T159,41.732984,-87.649642,8,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1803,6/7/09,T160,41.903002,-87.688267,29,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1804,6/7/09,T200,41.678618,-87.559308,6,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1805,6/7/09,T209,41.740641,-87.546587,3,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1806,6/7/09,T212,41.680946,-87.535198,10,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1807,6/7/09,T218,41.948167,-87.730698,8,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1808,6/7/09,T220,41.963976,-87.69181,13,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1809,6/7/09,T900,41.974689,-87.890615,168,0,61.5,85.5,73.5,54,62.5,0,8.5,[],0,0,29.17,29.85,6.65,30.5,5.85,0.0575
1810,10/7/09,T002,41.95469,-87.800991,165,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1811,10/7/09,T003,41.964242,-87.757639,16,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1812,10/7/09,T008,42.008314,-87.777921,44,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1813,10/7/09,T009,41.992478,-87.862995,9,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1814,10/7/09,T011,41.944869,-87.832763,37,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1815,10/7/09,T012,41.991429,-87.747113,13,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1816,10/7/09,T016,42.011601,-87.811506,29,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1817,10/7/09,T017,41.960616,-87.777189,2,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1818,10/7/09,T018,42.010412,-87.66214,2,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1819,10/7/09,T028,41.986921,-87.689778,19,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1820,10/7/09,T030,41.89923,-87.716788,17,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1821,10/7/09,T031,41.801498,-87.763416,68,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1822,10/7/09,T033,41.906638,-87.701431,5,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1823,10/7/09,T043,41.857402,-87.694991,7,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1824,10/7/09,T047,41.868142,-87.696269,2,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1825,10/7/09,T048,41.867108,-87.654224,74,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1826,10/7/09,T049,41.896282,-87.655232,5,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1827,10/7/09,T054,41.921965,-87.632085,42,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1828,10/7/09,T061,41.801179,-87.679447,3,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1829,10/7/09,T063,41.82561,-87.726549,11,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1830,10/7/09,T065,41.778297,-87.752411,1,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1831,10/7/09,T066,41.77166,-87.703047,86,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1832,10/7/09,T069,41.768388,-87.678649,5,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1833,10/7/09,T073,41.773215,-87.60088,10,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1834,10/7/09,T074,41.822536,-87.666343,6,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1835,10/7/09,T079,41.766202,-87.562889,1,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1836,10/7/09,T080,41.754676,-87.612922,5,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1837,10/7/09,T081,41.821582,-87.627796,1,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1838,10/7/09,T082,41.803423,-87.642984,6,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1839,10/7/09,T090,41.868077,-87.666901,58,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1840,10/7/09,T095,41.704336,-87.703736,24,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1841,10/7/09,T114,41.798697,-87.736812,17,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1842,10/7/09,T135,41.662014,-87.724608,42,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1843,10/7/09,T144,41.94016,-87.794896,7,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1844,10/7/09,T147,41.932094,-87.700117,19,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1845,10/7/09,T148,42.01743,-87.687769,8,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1846,10/7/09,T151,41.916265,-87.800515,24,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1847,10/7/09,T152,41.846075,-87.716277,7,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1848,10/7/09,T153,41.907645,-87.760886,6,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1849,10/7/09,T158,41.682587,-87.707973,50,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1850,10/7/09,T218,41.948167,-87.730698,26,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1851,10/7/09,T220,41.963976,-87.69181,17,0,65,83,74.5,64.5,67.5,0,9.5,"['RA', 'BR', 'HZ']",0,0.1,29.375,30.05,4.75,21,4,0.043571429
1852,13/7/09,T047,41.868142,-87.696269,7,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1853,13/7/09,T089,41.723195,-87.64997,22,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1854,13/7/09,T094,41.720848,-87.666014,36,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1855,13/7/09,T102,41.750498,-87.605294,34,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1856,13/7/09,T115,41.673408,-87.599862,269,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1857,13/7/09,T135,41.662014,-87.724608,383,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1858,13/7/09,T138,41.726465,-87.585413,20,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1859,13/7/09,T158,41.682587,-87.707973,30,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1860,13/7/09,T159,41.732984,-87.649642,144,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1861,13/7/09,T160,41.903002,-87.688267,44,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1862,13/7/09,T200,41.678618,-87.559308,63,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1863,13/7/09,T209,41.740641,-87.546587,22,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1864,13/7/09,T212,41.680946,-87.535198,58,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1865,13/7/09,T221,41.659112,-87.538693,25,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1866,13/7/09,T900,41.974689,-87.890615,188,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1867,13/7/09,T903,41.957799,-87.930995,24,0,63.5,78.5,71,47,58,0,6,[],0,0,29.385,30.06,6.6,7,5.3,0.08
1868,17/7/09,T002,41.95469,-87.800991,113,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1869,17/7/09,T003,41.964242,-87.757639,3,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1870,17/7/09,T008,42.008314,-87.777921,64,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1871,17/7/09,T009,41.992478,-87.862995,112,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1872,17/7/09,T011,41.944869,-87.832763,32,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1873,17/7/09,T012,41.991429,-87.747113,7,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1874,17/7/09,T016,42.011601,-87.811506,15,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1875,17/7/09,T018,42.010412,-87.66214,1,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1876,17/7/09,T028,41.986921,-87.689778,39,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1877,17/7/09,T030,41.89923,-87.716788,7,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1878,17/7/09,T031,41.801498,-87.763416,102,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1879,17/7/09,T039,41.911824,-87.726737,3,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1880,17/7/09,T043,41.857402,-87.694991,5,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1881,17/7/09,T046,41.891118,-87.654491,20,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1882,17/7/09,T047,41.868142,-87.696269,12,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1883,17/7/09,T048,41.867108,-87.654224,37,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1884,17/7/09,T049,41.896282,-87.655232,3,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1885,17/7/09,T054,41.921965,-87.632085,25,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1886,17/7/09,T061,41.801179,-87.679447,2,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1887,17/7/09,T062,41.800737,-87.71188,9,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1888,17/7/09,T063,41.82561,-87.726549,4,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1889,17/7/09,T065,41.778297,-87.752411,1,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1890,17/7/09,T066,41.77166,-87.703047,10,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1891,17/7/09,T069,41.768388,-87.678649,2,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1892,17/7/09,T073,41.773215,-87.60088,16,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1893,17/7/09,T074,41.822536,-87.666343,16,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1894,17/7/09,T079,41.766202,-87.562889,1,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1895,17/7/09,T080,41.754676,-87.612922,7,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1896,17/7/09,T081,41.821582,-87.627796,3,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1897,17/7/09,T082,41.803423,-87.642984,9,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1898,17/7/09,T083,41.754292,-87.590773,2,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1899,17/7/09,T089,41.723195,-87.64997,2,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1900,17/7/09,T090,41.868077,-87.666901,60,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1901,17/7/09,T094,41.720848,-87.666014,8,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1902,17/7/09,T095,41.704336,-87.703736,49,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1903,17/7/09,T102,41.750498,-87.605294,30,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1904,17/7/09,T114,41.798697,-87.736812,6,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1905,17/7/09,T115,41.673408,-87.599862,3,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1906,17/7/09,T128,41.704572,-87.565666,3,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1907,17/7/09,T135,41.662014,-87.724608,150,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1908,17/7/09,T138,41.726465,-87.585413,24,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1909,17/7/09,T144,41.94016,-87.794896,14,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1910,17/7/09,T145,41.878114,-87.629798,1,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1911,17/7/09,T148,42.01743,-87.687769,19,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1912,17/7/09,T151,41.916265,-87.800515,4,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1913,17/7/09,T152,41.846075,-87.716277,10,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1914,17/7/09,T153,41.907645,-87.760886,7,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1915,17/7/09,T155,41.776156,-87.778927,5,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1916,17/7/09,T158,41.682587,-87.707973,54,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1917,17/7/09,T159,41.732984,-87.649642,33,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1918,17/7/09,T160,41.903002,-87.688267,42,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1919,17/7/09,T200,41.678618,-87.559308,1,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1920,17/7/09,T209,41.740641,-87.546587,6,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1921,17/7/09,T212,41.680946,-87.535198,96,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1922,17/7/09,T218,41.948167,-87.730698,40,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1923,17/7/09,T220,41.963976,-87.69181,58,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1924,17/7/09,T221,41.659112,-87.538693,71,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1925,17/7/09,T222,41.925198,-87.746381,16,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1926,17/7/09,T223,41.973845,-87.805059,1,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1927,17/7/09,T225,41.743402,-87.731435,55,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1928,17/7/09,T227,41.728495,-87.600963,3,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1929,17/7/09,T900,41.974689,-87.890615,305,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1930,17/7/09,T903,41.957799,-87.930995,35,0,57.5,70,64,51.5,56.5,1,0,['RA'],0,0,29.18,29.865,10.6,29.5,10.35,0.126428571
1931,24/7/09,T002,41.95469,-87.800991,237,1,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1932,24/7/09,T003,41.964242,-87.757639,11,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1933,24/7/09,T008,42.008314,-87.777921,18,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1934,24/7/09,T009,41.992478,-87.862995,62,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1935,24/7/09,T011,41.944869,-87.832763,39,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1936,24/7/09,T016,42.011601,-87.811506,7,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1937,24/7/09,T017,41.960616,-87.777189,8,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1938,24/7/09,T028,41.986921,-87.689778,56,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1939,24/7/09,T030,41.89923,-87.716788,3,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1940,24/7/09,T031,41.801498,-87.763416,62,1,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1941,24/7/09,T033,41.906638,-87.701431,8,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
1942,24/7/09,T039,41.911824,-87.726737,1,0,61.5,83,72.5,59.5,64.5,0,7.5,"['RA', 'TSRA']",0,0.165,29.11,29.825,9.7,23,8.8,0.113571429
