,Date,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,CodeSum,Depth,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,ResultDir,ResultSpeed
2496,2011-06-17,T008,42.008314,-87.77792099999999,54,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2497,2011-06-17,T009,41.992478000000006,-87.862995,13,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2498,2011-06-17,T011,41.944869,-87.832763,2,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2499,2011-06-17,T013,41.923738,-87.785288,5,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2500,2011-06-17,T017,41.960615999999995,-87.777189,3,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2501,2011-06-17,T027,41.984809000000006,-87.728492,30,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2502,2011-06-17,T028,41.986921,-87.689778,9,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2503,2011-06-17,T031,41.801497999999995,-87.763416,12,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2504,2011-06-17,T035,41.763733,-87.742302,7,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2505,2011-06-17,T039,41.911823999999996,-87.726737,6,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2506,2011-06-17,T046,41.891118,-87.65449100000001,2,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2507,2011-06-17,T047,41.868142,-87.696269,37,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2508,2011-06-17,T048,41.867108,-87.654224,13,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2509,2011-06-17,T054,41.921965,-87.632085,28,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2510,2011-06-17,T061,41.801179,-87.679447,8,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2511,2011-06-17,T063,41.82561,-87.726549,15,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2512,2011-06-17,T065,41.778296999999995,-87.752411,7,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2513,2011-06-17,T066,41.77166,-87.703047,3,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2514,2011-06-17,T069,41.768388,-87.678649,1,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2515,2011-06-17,T073,41.773215,-87.60088,4,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2516,2011-06-17,T074,41.822536,-87.66634300000001,3,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2517,2011-06-17,T079,41.766202,-87.562889,1,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2518,2011-06-17,T080,41.754676,-87.612922,4,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2519,2011-06-17,T082,41.803422999999995,-87.642984,1,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2520,2011-06-17,T090,41.868077,-87.666901,10,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2521,2011-06-17,T094,41.720848,-87.666014,2,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2522,2011-06-17,T095,41.704336,-87.70373599999999,4,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2523,2011-06-17,T114,41.798697,-87.736812,60,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2524,2011-06-17,T115,41.673408,-87.59986199999999,39,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2525,2011-06-17,T128,41.704572,-87.56566600000001,4,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2526,2011-06-17,T135,41.662014,-87.72460799999999,67,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2527,2011-06-17,T138,41.726465000000005,-87.585413,3,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2528,2011-06-17,T144,41.94016,-87.794896,8,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2529,2011-06-17,T145,41.878114000000004,-87.629798,2,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2530,2011-06-17,T147,41.932094,-87.70011700000002,6,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2531,2011-06-17,T148,42.01743,-87.68776899999999,2,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2532,2011-06-17,T151,41.916265,-87.800515,27,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2533,2011-06-17,T152,41.846075,-87.716277,2,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2534,2011-06-17,T155,41.776156,-87.778927,1,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2535,2011-06-17,T159,41.732984,-87.649642,7,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2536,2011-06-17,T200,41.678618,-87.559308,6,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2537,2011-06-17,T212,41.680946,-87.535198,12,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2538,2011-06-17,T218,41.948167,-87.730698,17,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2539,2011-06-17,T220,41.963976,-87.69181,2,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2540,2011-06-17,T221,41.659112,-87.53869300000001,3,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2541,2011-06-17,T222,41.925197999999995,-87.746381,4,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2542,2011-06-17,T223,41.973845000000004,-87.805059,33,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2543,2011-06-17,T224,41.947227000000005,-87.67145699999999,7,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2544,2011-06-17,T225,41.743402,-87.731435,1,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2545,2011-06-17,T226,41.793818,-87.654234,3,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2546,2011-06-17,T230,41.904194,-87.756155,26,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2547,2011-06-17,T231,41.98728,-87.666066,1,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2548,2011-06-17,T232,41.912563,-87.66805500000001,6,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2549,2011-06-17,T235,41.776428,-87.627096,3,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2550,2011-06-17,T900,41.974689000000005,-87.89061500000001,162,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2551,2011-06-17,T903,41.957799,-87.930995,15,0,62.0,82.0,72.0,60.0,64.5,0.0,7.0,[],0.0,0.0,29.155,29.82,6.4,6.5,5.55
2552,2011-06-24,T002,41.95469,-87.800991,9,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2553,2011-06-24,T003,41.964242,-87.757639,11,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2554,2011-06-24,T008,42.008314,-87.77792099999999,153,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2555,2011-06-24,T009,41.992478000000006,-87.862995,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2556,2011-06-24,T011,41.944869,-87.832763,18,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2557,2011-06-24,T013,41.923738,-87.785288,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2558,2011-06-24,T017,41.960615999999995,-87.777189,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2559,2011-06-24,T027,41.984809000000006,-87.728492,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2560,2011-06-24,T028,41.986921,-87.689778,34,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2561,2011-06-24,T033,41.906638,-87.701431,18,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2562,2011-06-24,T035,41.763733,-87.742302,3,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2563,2011-06-24,T039,41.911823999999996,-87.726737,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2564,2011-06-24,T047,41.868142,-87.696269,34,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2565,2011-06-24,T054,41.921965,-87.632085,51,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2566,2011-06-24,T061,41.801179,-87.679447,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2567,2011-06-24,T062,41.800737,-87.71188000000001,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2568,2011-06-24,T063,41.82561,-87.726549,7,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2569,2011-06-24,T065,41.778296999999995,-87.752411,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2570,2011-06-24,T066,41.77166,-87.703047,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2571,2011-06-24,T069,41.768388,-87.678649,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2572,2011-06-24,T073,41.773215,-87.60088,26,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2573,2011-06-24,T074,41.822536,-87.66634300000001,8,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2574,2011-06-24,T077,41.778748,-87.586427,2,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2575,2011-06-24,T080,41.754676,-87.612922,7,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2576,2011-06-24,T081,41.821582,-87.62779599999999,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2577,2011-06-24,T082,41.803422999999995,-87.642984,8,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2578,2011-06-24,T089,41.723195000000004,-87.64997,5,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2579,2011-06-24,T095,41.704336,-87.70373599999999,2,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2580,2011-06-24,T114,41.798697,-87.736812,39,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2581,2011-06-24,T115,41.673408,-87.599862,76,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2582,2011-06-24,T128,41.704572,-87.56566600000001,6,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2583,2011-06-24,T135,41.662014,-87.72460799999999,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2584,2011-06-24,T138,41.726465000000005,-87.585413,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2585,2011-06-24,T144,41.94016,-87.794896,20,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2586,2011-06-24,T145,41.878114000000004,-87.629798,3,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2587,2011-06-24,T151,41.916265,-87.800515,4,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2588,2011-06-24,T152,41.846075,-87.716277,7,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2589,2011-06-24,T155,41.776156,-87.778927,5,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2590,2011-06-24,T158,41.682587,-87.707973,2,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2591,2011-06-24,T159,41.732984,-87.649642,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2592,2011-06-24,T160,41.903002,-87.68826700000001,4,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2593,2011-06-24,T200,41.678618,-87.559308,65,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2594,2011-06-24,T218,41.948167,-87.730698,3,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2595,2011-06-24,T220,41.963976,-87.69181,8,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2596,2011-06-24,T221,41.659112,-87.53869300000001,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2597,2011-06-24,T224,41.947227000000005,-87.67145699999999,6,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2598,2011-06-24,T226,41.793818,-87.654234,35,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2599,2011-06-24,T227,41.728495,-87.60096300000001,1,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2600,2011-06-24,T230,41.904194,-87.756155,3,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2601,2011-06-24,T232,41.912563,-87.66805500000001,7,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2602,2011-06-24,T235,41.776428,-87.627096,11,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2603,2011-06-24,T900,41.974689000000005,-87.89061500000001,130,0,60.0,68.0,64.0,55.5,59.0,1.0,0.0,[],0.0,0.0,29.104999999999997,29.76,9.149999999999999,29.0,8.95
2604,2011-06-30,T002,41.95469,-87.800991,35,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2605,2011-06-30,T003,41.964242,-87.757639,2,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2606,2011-06-30,T008,42.008314,-87.77792099999999,19,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2607,2011-06-30,T009,41.992478000000006,-87.862995,3,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2608,2011-06-30,T011,41.944869,-87.832763,73,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2609,2011-06-30,T012,41.991429,-87.747113,1,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2610,2011-06-30,T027,41.984809000000006,-87.728492,11,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2611,2011-06-30,T028,41.986921,-87.689778,2,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2612,2011-06-30,T031,41.801497999999995,-87.763416,3,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2613,2011-06-30,T033,41.906638,-87.701431,1,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2614,2011-06-30,T039,41.911823999999996,-87.726737,1,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2615,2011-06-30,T046,41.891118,-87.65449100000001,10,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2616,2011-06-30,T047,41.868142,-87.696269,35,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2617,2011-06-30,T048,41.867108,-87.654224,34,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2618,2011-06-30,T054,41.921965,-87.632085,15,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2619,2011-06-30,T063,41.82561,-87.726549,19,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2620,2011-06-30,T065,41.778296999999995,-87.752411,30,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2621,2011-06-30,T073,41.773215,-87.60088,2,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2622,2011-06-30,T074,41.822536,-87.66634300000001,2,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2623,2011-06-30,T079,41.766202,-87.562889,2,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2624,2011-06-30,T080,41.754676,-87.612922,2,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2625,2011-06-30,T081,41.821582,-87.62779599999999,4,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2626,2011-06-30,T082,41.803422999999995,-87.642984,5,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2627,2011-06-30,T083,41.754292,-87.590773,1,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2628,2011-06-30,T089,41.723195000000004,-87.64997,6,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2629,2011-06-30,T090,41.868077,-87.666901,98,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2630,2011-06-30,T094,41.720848,-87.666014,43,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2631,2011-06-30,T095,41.704336,-87.70373599999999,101,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2632,2011-06-30,T114,41.798697,-87.736812,135,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2633,2011-06-30,T115,41.673408,-87.599862,140,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2634,2011-06-30,T128,41.704572,-87.56566600000001,10,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2635,2011-06-30,T135,41.662014,-87.72460799999999,15,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2636,2011-06-30,T145,41.878114000000004,-87.629798,1,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
2637,2011-06-30,T147,41.932094,-87.700117,14,0,63.0,88.5,76.0,61.5,67.0,0.0,11.0,"['RA', 'TS', 'TSRA', 'VCTS']",0.0,,29.310000000000002,29.994999999999997,10.0,16.5,8.7
